Date,Open,High,Low,Close,Volume
2005-08-19,10552.7,10626.3,10552.7,10559.2,219880076
2005-08-22,10559.8,10641.2,10524,10569.9,215546893
2005-08-23,10571,10577.5,10496.7,10519.6,210712034
2005-08-24,10519.3,10559,10432.1,10434.9,256714522
2005-08-25,10434.4,10465.4,10428.3,10450.6,188136050
2005-08-26,10451,10451,10384,10397.3,192135543
2005-08-29,10396.9,10487.5,10349.4,10463,202944960
2005-08-30,10461.5,10461.5,10350,10412.8,234655186
2005-08-31,10409.1,10484.8,10356.9,10481.6,281204256
2005-09-01,10481.4,10513.8,10425.8,10459.6,279032175
2005-09-02,10460.7,10497.5,10434.7,10447.4,204578657
2005-09-06,10447.7,10593.1,10447.7,10589.2,233760288
2005-09-07,10588.7,10640.4,10574,10633.5,226765827
2005-09-08,10633.1,10636.5,10569.3,10595.9,222911841
2005-09-09,10594.1,10695.9,10593.9,10678.6,247130143
2005-09-12,10678.4,10701.8,10664.1,10682.9,201161685
2005-09-13,10673.7,10674,10595.3,10597.4,222521867
2005-09-14,10597.5,10633.2,10536.6,10544.9,225404232
2005-09-15,10545.8,10582.1,10520.9,10558.8,225439720
2005-09-16,10560.5,10647.4,10560.4,10641.9,546930811
2005-09-19,10641.9,10644.6,10521.2,10557.6,233619602
2005-09-20,10558.2,10604.8,10467.1,10481.5,244571588
2005-09-21,10484.2,10484.5,10375.2,10378,266587323
2005-09-22,10376.2,10444.5,10351,10422,254217618
2005-09-23,10421.8,10455.8,10372.1,10419.6,238501035
2005-09-26,10420.2,10509.2,10410.1,10443.6,234369456
2005-09-27,10444.6,10496.2,10415.6,10456.2,224904026
2005-09-28,10456.6,10512.1,10424,10473.1,238690918
2005-09-29,10472.6,10563.4,10418,10552.8,235928778
2005-09-30,10552.7,10569.8,10526.1,10568.7,222111943
2005-10-03,10569.5,10608.6,10523.6,10535.5,239257707
2005-10-04,10534.4,10567.8,10434.8,10441.1,301863264
2005-10-05,10434.8,10438.5,10316.2,10317.4,266773186
2005-10-06,10317.4,10369.5,10218.1,10287.1,316527408
2005-10-07,10287.4,10347.3,10280.6,10292.3,237429791
2005-10-10,10293,10323.1,10237.8,10238.8,236507177
2005-10-11,10239.2,10312.9,10234.2,10253.2,260971906
2005-10-12,10253.8,10308.9,10186.1,10216.9,293494779
2005-10-13,10216.9,10241.3,10156.5,10216.6,270449629
2005-10-14,10216.6,10291.9,10200.1,10287.3,238903791
2005-10-17,10287.4,10351,10269.8,10348.1,242807315
2005-10-18,10349.1,10361.5,10285.3,10285.3,297492206
2005-10-19,10277.2,10414.1,10233,10414.1,316873367
2005-10-20,10411.7,10432.8,10252.1,10281.1,334903358
2005-10-21,10282.2,10351,10193.5,10215.2,357961590
2005-10-24,10216.1,10387,10216.1,10385,263593568
2005-10-25,10383.9,10411.7,10316.9,10377.9,247007107
2005-10-26,10377.4,10434.5,10336.8,10345,266713360
2005-10-27,10344.7,10349.2,10230,10230,236428644
2005-10-28,10231.2,10404.7,10231.2,10402.8,283074247
2005-10-31,10403.2,10486.7,10403.2,10440.1,320038176
2005-11-01,10437.5,10455.3,10406,10406.8,294497518
2005-11-02,10406.3,10493.5,10388.8,10472.7,279791128
2005-11-03,10470.5,10561.2,10470.5,10522.6,320875278
2005-11-04,10523.2,10552.4,10479.4,10530.8,230939934
2005-11-07,10531.2,10593.3,10520.4,10586.2,241313569
2005-11-08,10574.2,10574.2,10524.3,10539.7,201787420
2005-11-09,10539.2,10601.9,10519.5,10546.2,244372567
2005-11-10,10541.2,10655.5,10519.4,10640.1,293256338
2005-11-11,10641.3,10696.5,10637.4,10686,195884869
2005-11-14,10686.6,10710.1,10674.3,10697.2,211357877
2005-11-15,10697,10742,10664.3,10686.4,267477862
2005-11-16,10683,10712.2,10652.3,10674.8,286065140
2005-11-17,10677,10727.7,10665.5,10720.2,274395849
2005-11-18,10719.3,10796.3,10697.2,10766.3,351007201
2005-11-21,10766.3,10835.3,10761,10820.3,250374387
2005-11-22,10816,10877.4,10787.2,10871.4,311186586
2005-11-23,10871.4,10950.8,10855.3,10916.1,236690290
2005-11-25,10915.1,10955.5,10914.5,10931.6,122365452
2005-11-28,10932.7,10951.9,10881.6,10890.7,259449126
2005-11-29,10888.5,10959.8,10888.1,10888.2,255230468
2005-11-30,10883.9,10924.8,10803.9,10805.9,257691028
2005-12-01,10806,10934.9,10806,10912.6,256932865
2005-12-02,10912,10921.4,10861.7,10877.5,214888854
2005-12-05,10877,10877,10810.7,10835,237430947
2005-12-06,10835.4,10936.2,10835.4,10856.9,264721465
2005-12-07,10856.9,10868.1,10764,10810.9,243543206
2005-12-08,10808.4,10847.2,10729.7,10755.1,253313750
2005-12-09,10751.8,10806,10729.9,10778.6,238907145
2005-12-12,10778.7,10811.7,10735.1,10767.8,254161930
2005-12-13,10765.7,10871.5,10751.4,10823.7,329018949
2005-12-14,10821.3,10919.8,10820.3,10883.5,336525297
2005-12-15,10883.4,10938.7,10865.4,10881.7,297506526
2005-12-16,10881.7,10940.3,10869.3,10875.6,419007803
2005-12-19,10875.5,10922.4,10825.6,10836.5,331101115
2005-12-20,10836.9,10860.1,10789.6,10805.5,254467092
2005-12-21,10805.6,10900.9,10805.6,10833.7,257765854
2005-12-22,10831.5,10891,10829.2,10889.4,229590270
2005-12-23,10889.4,10904.8,10869.8,10883.3,126721730
2005-12-27,10883.8,10932.8,10776.5,10777.8,174206510
2005-12-28,10778.2,10825.2,10778.2,10796.2,153321637
2005-12-29,10795.7,10825.2,10779.2,10784.8,159921762
2005-12-30,10783.9,10783.9,10709.4,10717.5,190961841
2006-01-03,10718.3,10862.8,10684.5,10847.4,303001332
2006-01-04,10844,10892.6,10833.9,10880.2,271555601
2006-01-05,10880.4,10908.2,10843.7,10882.2,250857149
2006-01-06,10875.5,10968.8,10875.5,10959.3,291833753
2006-01-09,10959.5,11020.2,10944.4,11011.9,248164661
2006-01-10,11010.5,11014,10949.9,11011.6,264251986
2006-01-11,11011.7,11047.8,10992,11043.4,266162715
2006-01-12,11043.1,11045.8,10951.2,10962.4,296481315
2006-01-13,10961.5,10992.7,10921.5,10959.9,210010759
2006-01-17,10957.5,10957.9,10875.6,10896.3,251550819
2006-01-18,10890.1,10890.1,10817.3,10854.9,361506278
2006-01-19,10855.2,10916,10852.1,10880.7,370896914
2006-01-20,10880.7,10880.7,10661.2,10667.4,519030423
2006-01-23,10668.8,10737,10666.3,10688.8,366021481
2006-01-24,10690.2,10750.3,10686,10712.2,376014460
2006-01-25,10713.2,10760.6,10672.6,10709.7,412365417
2006-01-26,10711,10828,10710.9,10809.5,400629544
2006-01-27,10815.3,10932.3,10804.8,10907.2,398805322
2006-01-30,10908.5,10930.5,10887.4,10899.9,323714415
2006-01-31,10900.4,10923.5,10862.1,10864.9,369321128
2006-02-01,10862.1,10967.6,10852.8,10954,333661846
2006-02-02,10950.1,10950.1,10827.2,10852,314206982
2006-02-03,10849.6,10863.6,10779,10793.6,346571115
2006-02-06,10793.3,10814.5,10771,10798.3,263194148
2006-02-07,10796.4,10822.8,10737.7,10749.8,351791745
2006-02-08,10742.2,10865.4,10740.6,10858.6,330164049
2006-02-09,10859.4,10952.3,10855.7,10883.3,314145766
2006-02-10,10883.5,10945,10820.2,10919,303598395
2006-02-13,10915.2,10939.9,10849.9,10892.3,244288590
2006-02-14,10890.7,11047.7,10890.7,11028.4,307112140
2006-02-15,11025.7,11068.7,10989.7,11059,298762329
2006-02-16,11059,11120.8,11046.4,11120.7,302992963
2006-02-17,11119.5,11132,11077.7,11115.3,329081995
2006-02-21,11115.5,11140.8,11050.8,11069,270379249
2006-02-22,11065.3,11159.2,11060.3,11137.2,337220126
2006-02-23,11133.5,11135.9,11052.7,11069.2,270501428
2006-02-24,11065.8,11085.5,11010.2,11061.8,247202935
2006-02-27,11062.8,11132.6,11061.7,11097.5,268704132
2006-02-28,11096.8,11100.2,10978.6,10993.4,325529219
2006-03-01,10993.2,11069.4,10992,11053.5,270563909
2006-03-02,11052.6,11052.6,10986,11025.5,274255770
2006-03-03,11024.2,11106.7,10984.6,11021.6,365741530
2006-03-06,11022.5,11037.1,10929.2,10958.6,292535987
2006-03-07,10957.3,10989,10928.7,10980.7,284797728
2006-03-08,10977.1,11026.7,10922.7,11005.7,276632243
2006-03-09,11005.7,11049.1,10963.9,10972.3,266454705
2006-03-10,10972.9,11099,10972.9,11076.3,257428401
2006-03-13,11067.6,11116.7,11056.3,11076,251097567
2006-03-14,11076,11161.3,11058.7,11151.3,251504102
2006-03-15,11149.8,11226.7,11138.9,11209.8,274752592
2006-03-16,11211,11282.5,11210.6,11253.2,306191669
2006-03-17,11254.1,11290.1,11254.1,11279.7,480753356
2006-03-20,11278.9,11308.4,11259.8,11274.5,247509802
2006-03-21,11275.9,11335,11221.5,11235.5,331822857
2006-03-22,11234.5,11328.8,11226.4,11317.4,342919624
2006-03-23,11317.3,11327.2,11237.2,11270.3,292447549
2006-03-24,11270.6,11316.1,11244,11280,240883463
2006-03-27,11280.1,11280.5,11229.9,11250.1,226216556
2006-03-28,11250.1,11281.8,11145,11154.5,272437696
2006-03-29,11154.9,11244.3,11154.9,11215.7,279562372
2006-03-30,11216.3,11259.2,11117.6,11150.7,276813593
2006-03-31,11151.3,11191.4,11105.7,11109.3,317019717
2006-04-03,11113,11247.9,11113,11144.9,278369635
2006-04-04,11142.5,11227,11123.6,11203.8,246932413
2006-04-05,11203.2,11251,11169.3,11239.5,250241527
2006-04-06,11233,11246.9,11167,11216.5,240395581
2006-04-07,11217.1,11269.3,11108,11120,256250884
2006-04-10,11119.9,11185.5,11117.1,11141.3,207350018
2006-04-11,11141.3,11186.6,11053.2,11089.6,266096502
2006-04-12,11089.5,11144.1,11087.5,11130,212529368
2006-04-13,11130.1,11178.4,11105.8,11137.7,230862593
2006-04-17,11137.3,11160,11039.1,11073.8,239758925
2006-04-18,11074.6,11280.5,11074.6,11268.8,309627067
2006-04-19,11265.4,11303,11236.2,11278.8,292240084
2006-04-20,11278.5,11384.1,11275,11342.9,336409292
2006-04-21,11343.5,11405.9,11316.8,11347.5,325133305
2006-04-24,11346.8,11359.7,11305.8,11336.3,231912276
2006-04-25,11336.5,11355.4,11260.8,11283.2,289217768
2006-04-26,11283.2,11379.9,11282.8,11354.5,270181905
2006-04-27,11349.5,11416.9,11275.3,11382.5,361782208
2006-04-28,11358.3,11417.7,11347.2,11367.1,738430856
2006-05-01,11367.8,11428.4,11329.4,11343.3,366027603
2006-05-02,11345.2,11427.7,11345.1,11416.5,335321382
2006-05-03,11414.7,11424.9,11362.4,11400.3,380476369
2006-05-04,11401.8,11463.1,11401.8,11438.9,333929408
2006-05-05,11440.6,11586.4,11440.6,11577.7,338880971
2006-05-08,11576.4,11603.6,11562,11584.5,309921307
2006-05-09,11584.6,11640.7,11572,11639.8,263247343
2006-05-10,11630.5,11670.2,11595.2,11642.7,284485074
2006-05-11,11639.3,11639.5,11479.4,11500.7,322416295
2006-05-12,11500,11500,11374.7,11381,321336655
2006-05-15,11380.4,11435.3,11333,11428.8,300604918
2006-05-16,11428.2,11460.5,11392.7,11419.9,307074827
2006-05-17,11410.1,11410.1,11174.4,11205.6,399397875
2006-05-18,11206.2,11247.4,11127.1,11128.3,338348779
2006-05-19,11124.4,11180.3,11075.2,11144,485431052
2006-05-22,11143.4,11175.3,11040.1,11125.3,340606941
2006-05-23,11126.3,11202.7,11097.3,11098.3,315893296
2006-05-24,11100.1,11168.2,11030.5,11117.3,466402419
2006-05-25,11115,11215,11115,11211,295342105
2006-05-26,11211.7,11283.5,11211.5,11278.6,240346771
2006-05-30,11277.2,11278.1,11094.3,11094.4,261337797
2006-05-31,11091.2,11183,11085.4,11168.3,353624727
2006-06-01,11169,11270.2,11150.1,11260.3,295155749
2006-06-02,11260.5,11285.8,11191.5,11247.9,268626693
2006-06-05,11247.5,11248.8,11040.2,11048.7,255085301
2006-06-06,11048.2,11094.2,10926.4,11002.1,385836919
2006-06-07,11002,11077.4,10928.3,10930.9,333559595
2006-06-08,10929.7,10964.7,10757.5,10938.8,442101430
2006-06-09,10939.1,10976.2,10871.6,10891.9,272938605
2006-06-12,10892,10927.1,10790.2,10792.6,272511432
2006-06-13,10783.1,10862.3,10700.9,10706.1,399234063
2006-06-14,10706.8,10817,10698.8,10816.9,355705073
2006-06-15,10817.5,11036.5,10817.5,11015.2,358797266
2006-06-16,11014.4,11045.2,10984.1,11014.5,451928516
2006-06-19,11014.9,11057.6,10907.3,10942.1,377018568
2006-06-20,10942,11029.8,10938.4,10974.8,274079041
2006-06-21,10975.2,11131.7,10971.7,11079.5,309346426
2006-06-22,11077.8,11077.8,10986.1,11019.1,250421389
2006-06-23,11019.2,11074.2,10973.4,10989.1,221934247
2006-06-26,10990.3,11048.7,10973.7,11045.3,202756571
2006-06-27,11048.2,11064.1,10920.7,10924.7,269102313
2006-06-28,10925.3,10981.2,10902.5,10973.5,260322691
2006-06-29,10974.4,11195.5,10974.4,11190.8,337881303
2006-06-30,11190.8,11235.6,11150,11150.2,365740576
2006-07-03,11149.3,11231.3,11149.3,11228,134744519
2006-07-05,11225,11225,11123.3,11151.8,248279153
2006-07-06,11147.1,11257.1,11147.1,11225.3,224456308
2006-07-07,11224.2,11224.2,11066,11090.7,253769410
2006-07-10,11091.7,11174.5,11090,11103.5,207681135
2006-07-11,11102.6,11151.2,11028,11134.8,298111517
2006-07-12,11134,11150,10996,11013.2,266401731
2006-07-13,11012.6,11012.6,10832.9,10846.3,328802865
2006-07-14,10846.5,10848.4,10701.3,10739.3,312035486
2006-07-17,10739.3,10802.7,10714.7,10747.4,251651565
2006-07-18,10745.8,10813.8,10683.3,10799.2,288872700
2006-07-19,10797.4,11038.5,10797.4,11011.4,343410323
2006-07-20,11007.2,11037.3,10925,10928.1,336384152
2006-07-21,10937.9,10951.8,10838.8,10868.4,433220658
2006-07-24,10868.7,11066,10868.6,11051,269283988
2006-07-25,11051,11133.8,10999.9,11103.7,281900689
2006-07-26,11102.9,11157.8,11048.2,11102.5,287090483
2006-07-27,11104.2,11187.8,11087.5,11100.4,286627247
2006-07-28,11102.1,11243.3,11102,11219.7,269775836
2006-07-31,11218.9,11219,11178.3,11185.7,226190917
2006-08-01,11184.8,11185.3,11083.9,11125.7,199058938
2006-08-02,11125.6,11229.5,11125.2,11199.9,229485209
2006-08-03,11195.3,11269.5,11144.5,11242.6,211983624
2006-08-04,11244.6,11344.2,11187.4,11240.3,210450276
2006-08-07,11239.5,11246,11190.5,11219.4,169683622
2006-08-08,11218.2,11276.3,11141.8,11173.6,261610961
2006-08-09,11168.5,11250.8,11068.6,11076.2,231178826
2006-08-10,11073.1,11144,11044.7,11124.4,211207265
2006-08-11,11121.2,11121.2,11042.6,11088,166963513
2006-08-14,11089.1,11202.7,11079.8,11097.9,205921041
2006-08-15,11098,11234.3,11098,11230.2,208688973
2006-08-16,11224.9,11340.8,11224.9,11327.1,219278535
2006-08-17,11327.4,11372.4,11298.4,11335,242932883
2006-08-18,11333.8,11381.5,11317.7,11381.5,282660165
2006-08-21,11380.7,11381,11322,11345,196275727
2006-08-22,11344.4,11383.7,11303.3,11339.8,213751160
2006-08-23,11337.1,11370.8,11264,11297.9,170429368
2006-08-24,11297.8,11334.7,11273.9,11304.5,170659381
2006-08-25,11301.2,11317.4,11260.3,11284,150279924
2006-08-28,11285.3,11387.8,11273.5,11352,180728613
2006-08-29,11352.7,11379.5,11299.6,11369.9,198679258
2006-08-30,11366,11407.1,11355.7,11382.9,180106105
2006-08-31,11383.5,11405.3,11369.8,11381.2,156962833
2006-09-01,11382.8,11476.5,11382.8,11464.2,168021576
2006-09-05,11461.8,11488.2,11438,11469.3,184878942
2006-09-06,11466.2,11466.2,11395.2,11406.2,190945355
2006-09-07,11405.2,11405.2,11323.8,11331.4,213607830
2006-09-08,11332.2,11402.8,11331,11392.1,161614046
2006-09-11,11389.9,11421.2,11342.2,11396.8,216067392
2006-09-12,11396.1,11513,11395.7,11498.1,237293316
2006-09-13,11487.7,11567.2,11476.2,11543.3,214189509
2006-09-14,11543.4,11549.1,11495.4,11527.4,203714676
2006-09-15,11528.8,11613.5,11528.8,11560.8,365357455
2006-09-18,11560,11588.4,11528.1,11555,192695598
2006-09-19,11554.6,11562,11480.5,11540.9,178879159
2006-09-20,11542.3,11628.9,11542.2,11613.2,226400610
2006-09-21,11611.7,11630.5,11501.8,11533.2,241319186
2006-09-22,11532.9,11533.1,11474.5,11508.1,198498684
2006-09-25,11509.3,11616.5,11486,11575.8,268008231
2006-09-26,11575.7,11670.3,11567.7,11669.4,283735543
2006-09-27,11670.2,11720.8,11659.6,11689.2,296984079
2006-09-28,11689.4,11728.5,11660.4,11718.5,236558678
2006-09-29,11718,11742,11677.8,11679.1,216122792
2006-10-02,11679,11726.9,11658.7,11670.3,198012765
2006-10-03,11670.1,11759,11653,11727.3,230547832
2006-10-04,11722.9,11851.2,11707.5,11850.6,281818283
2006-10-05,11844.4,11870,11821.2,11866.7,253490334
2006-10-06,11865.5,11865.6,11800.5,11850.2,243077065
2006-10-09,11849.5,11872.9,11813.2,11857.8,178022208
2006-10-10,11857.7,11877.7,11829.7,11867.2,227157165
2006-10-11,11865.5,11876,11794.6,11852.1,256131662
2006-10-12,11854.1,11959.6,11854,11947.7,291002207
2006-10-13,11947.2,11960.5,11908.8,11960.5,295195363
2006-10-16,11961.3,11997.1,11945.6,11980.6,271812502
2006-10-17,11977.4,11978.9,11887.3,11950,238133844
2006-10-18,11947.6,12049.5,11947.6,11992.7,344657313
2006-10-19,11988.9,12027.7,11966.9,12011.7,260171836
2006-10-20,12013,12048.9,11941.9,12002.4,313920337
2006-10-23,12001.3,12125.2,11971.8,12116.9,288859560
2006-10-24,12116.5,12133.8,12079,12127.9,257698041
2006-10-25,12127.2,12148,12081.8,12134.7,238432313
2006-10-26,12134.8,12167,12096.1,12163.7,237182067
2006-10-27,12164.8,12164.9,12073.5,12090.2,277244941
2006-10-30,12089.1,12117.2,12049.9,12086.5,206264579
2006-10-31,12086.2,12113.4,12025.3,12080.7,277320029
2006-11-01,12080.2,12124,12007.2,12031,245797365
2006-11-02,12024,12032.5,11979,12018.5,222166283
2006-11-03,12018.3,12061.5,11965.3,11986,197781871
2006-11-06,11985.2,12117.7,11984.8,12105.5,211309631
2006-11-07,12104.8,12196.3,12101,12156.8,222312519
2006-11-08,12147.4,12193.8,12102.9,12176.5,252706423
